Locality	PopulationDensity	Taxes	Income	Longitude	Latitude
8301	528	191782071.2	806121702.9	3.2505004	51.3126954
8310	850	534224868.1	2260481804	3.25707854	51.1933202
8340	124	47945365.41	205066592	3.292091113	51.2553021
8370	1081	67411786.4	343973373.6	3.129757804	51.31651475
8377	55	12823514.98	53101180.43	3.107176808	51.2388018
8380	850	534224868.1	2260481804	3.2292277	51.2747463
8400	1772	253815090.5	1224815290	2.9203275	51.2303177
8420	276	55103723.84	249108292.1	3.0049248	51.2415107
8421	276	55103723.84	249108292.1	3.063559819	51.2641695
8430	251	65033202.76	336647537.3	2.806340123	51.18331695
8431	251	65033202.76	336647537.3	2.8401373	51.1809498
8432	251	65033202.76	336647537.3	2.8776766	51.1746761
8433	251	65033202.76	336647537.3	2.8183418	51.1258003
8434	251	65033202.76	336647537.3	2.754986417	51.15402425
8450	1276	68602259.15	310320871.1	2.972576947	51.23890495
8460	279	36021854.97	164262303.6	3.038450483	51.19765475
8470	286	46589677.71	208254020.7	2.967081095	51.1582502
8480	317	48187071.76	232039192.5	3.05823224	51.14886485
8490	275	68370458.4	277229773.8	3.090295389	51.1846386
8500	992	315367458.8	1373285852	3.27841539	50.81788085
8501	992	315367458.8	1373285852	3.2284723	50.8228226
8510	992	315367458.8	1373285852	3.2800137	50.7781502
8511	992	315367458.8	1373285852	3.218604632	50.77745545
8520	1399	49198980.64	230100823.8	3.273632215	50.86005145
8530	1017	105340821.5	487360737.7	3.3425511	50.8293249
8531	1017	105340821.5	487360737.7	3.312604484	50.8790473
8540	746	47517114.33	212466215.1	3.362279023	50.83878495
8550	405	102535478.8	450063583.8	3.341906743	50.80406995
8551	405	102535478.8	450063583.8	3.4120184	50.7821543
8552	405	102535478.8	450063583.8	3.382526324	50.775415
8553	405	102535478.8	450063583.8	3.424549937	50.80927585
8554	405	102535478.8	450063583.8	3.349745322	50.76440175
8560	815	120858742.3	553952814.2	3.202615488	50.84493445
8570	358	62246883.13	269071993.5	3.463734552	50.844003
8572	358	62246883.13	269071993.5	3.497609	50.8121917
8573	358	62246883.13	269071993.5	3.469773854	50.8130531
8580	470	36129343.39	171238324.4	3.446898531	50.7754997
8581	470	36129343.39	171238324.4	3.505897166	50.8008418
8582	470	36129343.39	171238324.4	3.425733181	50.75868715
8583	470	36129343.39	171238324.4	3.40808193	50.74804505
8587	191	7388827.529	34391362.31	3.346526465	50.72568025
8600	114	54735667.55	269422135.6	2.873227743	51.05367055
8610	231	41241194.38	203922901	2.996075152	51.0321939
8620	344	41054710.66	207279065.5	2.72839865	51.14416005
8630	129	41188983.33	200446500.2	2.745771071	51.0631103
8640	93	10457324.74	55009371.01	2.749222447	50.92313355
8647	51	9850952.091	50555763.34	2.760780072	50.9931276
8650	187	30586417.72	156039808.1	2.943811051	50.97407785
8660	414	35402341.18	191740308.2	2.589602838	51.06926315
8670	428	117950738.6	514998306	2.635342602	51.1091101
8680	224	28836151.18	143392155.9	2.963341473	51.05621365
8690	62	14550583.19	75834361.8	2.72256881	51.01509585
8691	62	14550583.19	75834361.8	2.6727552	50.9761749
8700	300	79628841.13	356294757.1	3.41398842	50.9972412
8710	463	34936032.65	161355298.2	3.330496414	50.8949817
8720	334	32409118.9	146371341.3	3.402293717	50.966125
8730	225	65989828.03	284527625.6	3.31447326	51.12774395
8740	200	24368264.07	113445210.2	3.254063484	51.0209559
8750	221	52723853.77	241641391	3.284768308	51.06808895
8755	179	20229899.04	92034972.02	3.37894958	51.062755
8760	377	37999408.18	185525592.5	3.285960576	50.9484788
8770	702	39104929.4	187144633.7	3.261718974	50.92196635
8780	482	27960913.06	131332269.1	3.346820637	50.93434535
8790	899	158255371.7	688604539.6	3.42573804	50.87620025
8791	899	158255371.7	688604539.6	3.342747236	50.871701
8792	899	158255371.7	688604539.6	3.366911956	50.88302825
8793	899	158255371.7	688604539.6	3.4036062	50.9057236
8800	1097	241086064.8	1071436074	3.14416	50.9687312
8810	356	33148153.69	151818805.3	3.142271772	51.03033065
8820	463	80521498.44	362430268.6	3.091307205	51.0585915
8830	269	39400550.7	175981899.5	3.110328541	50.9975916
8840	249	37507401.95	182504481	3.064158605	50.94159445
8850	268	33120219.8	158302847.9	3.204593667	50.97076545
8851	268	33120219.8	158302847.9	3.201614284	51.0075272
8860	443	21922018.84	101647879.1	3.232013466	50.8850661
8870	1140	103620426.9	487258534	3.221285235	50.9336597
8880	394	33779877.17	162042648.6	3.117659878	50.86898195
8890	324	38163869.75	185195295.7	3.105666576	50.84693275
8900	270	126467862.5	600210689.1	2.8475388	50.8689046
8902	270	126467862.5	600210689.1	2.9383694	50.8056486
8904	270	126467862.5	600210689.1	2.862448252	50.89329445
8906	270	126467862.5	600210689.1	2.808607209	50.88120105
8908	270	126467862.5	600210689.1	2.814659656	50.84722495
8920	153	26175679.69	127963423.9	2.863108836	50.92504495
8930	1038	103839825.9	529513823	3.19389788	50.78879055
8940	439	58854352.1	297803372.7	3.06890092	50.826939
8950	84	22574717.39	122091475.8	2.845745911	50.76764855
8951	84	22574717.39	122091475.8	2.7832991	50.7662832
8952	84	22574717.39	122091475.8	2.840869239	50.7675035
8953	84	22574717.39	122091475.8	2.912619288	50.7832683
8954	84	22574717.39	122091475.8	2.740961051	50.8003371
8956	84	22574717.39	122091475.8	2.838367529	50.7952131
8957	299	2062506.136	13625683.02	2.900121423	50.7596526
8958	84	22574717.39	122091475.8	2.779730973	50.78372855
8970	165	62228122.29	316192009.3	2.722259264	50.84362245
8972	165	62228122.29	316192009.3	2.672906377	50.9045753
8978	165	62228122.29	316192009.3	2.644911715	50.84518645
8980	187	43119427.53	205648866.2	3.029349428	50.85048855
9000	1709	1096990579	4532573422	3.7141549	51.0397129
9030	1709	1096990579	4532573422	3.67812103	51.0731177
9031	1709	1096990579	4532573422	3.639516804	51.0528944
9032	1709	1096990579	4532573422	3.703461275	51.09349535
9040	1709	1096990579	4532573422	3.7488657	51.061875
9041	1709	1096990579	4532573422	3.7644128	51.1001986
9042	1709	1096990579	4532573422	3.7836111	51.1221778
9050	1709	1096990579	4532573422	3.7588813	51.0447236
9051	1709	1096990579	4532573422	3.657541586	51.0299989
9052	1709	1096990579	4532573422	3.702179093	51.00092235
9060	995	46872158.88	219041754.9	3.8105002	51.2000036
9070	716	102610957.3	391510300.6	3.7978887	51.0556204
9075	1709	1096990579	4532573422	3.7978887	51.0556204
9080	380	115562826	447979571	3.8792625	51.0802144
9090	781	60208921.01	232557524.5	3.7976423	50.9842505
9099	1709	1096990579	4532573422	3.7976423	50.9842505
9100	972	295066500.3	1300778697	4.1780279	51.1933908
9111	972	295066500.3	1300778697	4.091775019	51.1570236
9112	972	295066500.3	1300778697	3.9795579	51.1866966
9120	333	227683082.2	939599316.4	4.2383861	51.1806482
9130	333	227683082.2	939599316.4	4.245637447	51.3181461
9140	780	127889324.4	533708835.2	4.145756884	51.12017065
9150	509	75396005.44	310402582.6	4.287384251	51.14685855
9160	638	169041603.1	721478040.3	3.980854786	51.12798595
9170	363	86554259.46	360848723.6	4.0898144	51.2564526
9180	178	28322005.97	120330593.9	3.9446436	51.1742698
9185	228	32829892.66	139831353.8	3.8574284	51.1701927
9190	433	76995786.81	332977412	4.0771037	51.2065228
9200	835	197820175.2	844362754.4	4.056227545	51.02983825
9220	630	95538781.71	427003998.3	4.120280781	51.0881618
9230	728	109578595.7	465488458.9	3.8735741	50.9809343
9240	646	77956388.72	353915306.6	4.0385864	51.0683621
9250	350	58326653.3	224963179.1	4.0842158	51.1097147
9255	583	71051205.12	287762933.7	4.192804319	51.0113077
9260	519	52787820.94	222671512.3	3.928141226	51.0102518
9270	385	63679757.05	251203424	3.918568	51.0370133
9280	735	83735934.16	351899254.6	4.095443287	51.0011357
9290	405	64726398.14	278315456	4.01134703	51.0301606
9300	1157	372481433.6	1573573009	4.03964242	50.9429755
9308	1157	372481433.6	1573573009	4.041368472	50.9831967
9310	1157	372481433.6	1573573009	4.140006408	50.9559778
9320	1157	372481433.6	1573573009	4.057361005	50.9160962
9340	646	87113774.65	358125886.8	3.9521618	50.9605364
9400	552	161249668.6	697475291.8	3.967326612	50.819114
9401	552	161249668.6	697475291.8	3.9969451	50.8168641
9402	552	161249668.6	697475291.8	4.045850172	50.81972985
9403	552	161249668.6	697475291.8	4.0606636	50.803005
9404	552	161249668.6	697475291.8	3.9584406	50.8421637
9406	552	161249668.6	697475291.8	3.997655892	50.84658595
9420	611	97804034.68	400286269.4	3.9366909	50.8894174
9450	636	86745900.95	361899957.3	4.00593386	50.878059
9451	636	86745900.95	361899957.3	3.979234667	50.88457295
9470	1519	84353980.45	359174126.2	4.066546833	50.8843903
9472	1519	84353980.45	359174126.2	4.044050921	50.8746795
9473	1519	84353980.45	359174126.2	4.0448599	50.9005405
9500	437	136131587.3	599344326.4	3.879789	50.7689045
9506	437	136131587.3	599344326.4	3.9525416	50.7945316
9520	395	48246296.84	196848872.7	3.86801046	50.9449691
9521	395	48246296.84	196848872.7	3.8812597	50.92696
9550	395	83198097.05	345745318.6	3.887395383	50.88830225
9551	395	83198097.05	345745318.6	3.9109808	50.8920791
9552	395	83198097.05	345745318.6	3.8945771	50.9047179
9570	261	29724384.23	126239684.7	3.8409061	50.7863579
9571	261	29724384.23	126239684.7	3.863878351	50.8088369
9572	261	29724384.23	126239684.7	3.815784644	50.80452055
9600	788	74509484.58	384137941.6	3.6020465	50.7476192
9620	489	129237946.7	525281397.8	3.8078492	50.8907864
9630	246	40241153.82	161903511.8	3.719796314	50.90267645
9636	246	40241153.82	161903511.8	3.68798941	50.8867594
9660	265	62560360.48	274381719	3.762778	50.7979739
9661	265	62560360.48	274381719	3.799316	50.7849168
9667	179	9999507.551	41231526.32	3.6920346	50.8348628
9680	137	30378604.93	125395979.7	3.625998	50.8129246
9681	137	30378604.93	125395979.7	3.5954667	50.7965606
9688	137	30378604.93	125395979.7	3.6782376	50.8061799
9690	225	27262405.27	119492827.8	3.5082669	50.7903918
9700	474	139251949.2	585889658.3	3.5955691	50.8513634
9750	223	74578255.13	301852996.7	3.5907777	50.8988246
9770	223	74578255.13	301852996.7	3.540446277	50.9200896
9771	223	74578255.13	301852996.7	3.5108474	50.8853618
9772	223	74578255.13	301852996.7	3.560579417	50.8902386
9790	154	32085906.64	127463552	3.5366137	50.8247164
9800	355	201482761.9	818604377.2	3.5628186	50.9845547
9810	347	59399815.95	234616538.2	3.6418029	50.9569377
9820	682	139948480.2	516062699.6	3.7552702	50.9635195
9830	568	66296640.47	225372700.7	3.630629124	51.0134462
9831	568	66296640.47	225372700.7	3.611165872	51.0000909
9840	624	74120993.27	255901739.9	3.6495958	50.9924205
9850	355	201482761.9	818604377.2	3.5345703	51.0747776
9860	323	72063280.82	277881075.9	3.7896135	50.9252028
9870	491	65548311.47	282744541.6	3.4858873	50.9591856
9880	249	130942183	544781468.4	3.417680328	51.088195
9881	249	130942183	544781468.4	3.499452566	51.0902776
9890	421	65315458.61	258850392.5	3.721942	50.9309503
9900	736	77749941.39	360347695.6	3.5665965	51.1844827
9910	249	130942183	544781468.4	3.412339	51.1392692
9920	337	119514107.1	500634461.9	3.6076129	51.0956807
9921	337	119514107.1	500634461.9	3.6412401	51.0876396
9930	337	119514107.1	500634461.9	3.564243679	51.1195778
9931	337	119514107.1	500634461.9	3.5253176	51.150867
9932	337	119514107.1	500634461.9	3.5532444	51.1303816
9940	489	159736638.6	664169354.5	3.7471789	51.1793505
9950	337	119514107.1	500634461.9	3.6061712	51.1515304
9960	167	59693773.37	262761007.7	3.756807666	51.23004155
9961	167	59693773.37	262761007.7	3.705961499	51.2509311
9968	167	59693773.37	262761007.7	3.6789952	51.2311917
9970	198	28998052.52	121881597.3	3.621925137	51.228952
9971	198	28998052.52	121881597.3	3.634631213	51.19424
9980	94	25571123.04	119677710.4	3.537482068	51.2330483
9981	94	25571123.04	119677710.4	3.531500557	51.26767195
9982	94	25571123.04	119677710.4	3.580094	51.2682182
9988	94	25571123.04	119677710.4	3.5905485	51.2891181
9990	259	91163248.53	415561559.7	3.4154538	51.2263133
9991	259	91163248.53	415561559.7	3.4858471	51.2035291
9992	259	91163248.53	415561559.7	3.407142556	51.25583235
